cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,category_id,subcategory_id
1818,5663,"Wood, Buckley and Meza",Front-line web-enabled installation,7000,12939,successful,126,US,USD,9/23/2020,4/29/2021,cat04,scat04
2667,3879,Hansen-Austin,Adaptive demand-driven encryption,7700,6920,failed,121,US,USD,5/11/2020,3/18/2021,cat04,scat04
2818,5900,Santana-George,Re-engineered client-driven knowledge user,71500,194912,successful,2320,US,USD,3/16/2021,6/26/2021,cat04,scat04
374,2272,Charles Inc,Implemented object-oriented synergy,81300,31665,failed,452,US,USD,12/24/2020,12/18/2021,cat04,scat04
1949,5436,White-Rosario,Balanced demand-driven definition,800,2960,successful,80,US,USD,1/18/2021,9/25/2021,cat04,scat04
3020,3676,Strickland Group,Horizontal secondary interface,170800,109374,failed,1886,US,USD,5/17/2020,4/25/2021,cat04,scat04
749,4676,Lynch Ltd,Virtual analyzing collaboration,1800,2129,successful,52,US,USD,6/12/2020,4/30/2021,cat04,scat04
2390,1563,Cooper LLC,Multi-layered systematic knowledgebase,7800,2289,failed,31,US,USD,3/13/2021,12/8/2021,cat04,scat04
851,4349,Palmer Ltd,Reverse-engineered uniform knowledge user,5800,12174,successful,290,US,USD,10/26/2021,11/9/2021,cat04,scat04
3140,1658,Adams-Rollins,Integrated demand-driven info-mediaries,159800,11108,failed,107,US,USD,3/25/2021,10/4/2021,cat04,scat04
1505,2552,Berry-Cannon,Organized discrete encoding,8800,2437,failed,27,US,USD,11/10/2020,3/17/2021,cat04,scat04
1340,4847,Haynes PLC,Re-engineered clear-thinking project,7900,12955,successful,236,US,USD,8/29/2020,10/6/2021,cat04,scat04
167,1553,"White, Pena and Calhoun",Quality-focused asymmetric adapter,9100,1843,failed,41,US,USD,11/21/2020,11/18/2021,cat04,scat04
1571,2632,"Gates, Li and Thompson",Synchronized attitude-oriented frame,1800,8621,successful,80,CA,CAD,8/19/2020,4/27/2021,cat04,scat04
1216,1908,King-Morris,Proactive incremental architecture,154500,30215,canceled,296,US,USD,11/27/2020,6/29/2021,cat04,scat04
2508,5801,"Ramirez, Padilla and Barrera",Diverse client-driven conglomeration,6400,3676,failed,141,GB,GBP,2/26/2021,5/2/2021,cat04,scat04
316,1935,Fox Ltd,Extended multimedia firmware,35600,20915,failed,225,AU,AUD,11/18/2020,11/16/2021,cat04,scat04
2606,2609,Wise and Sons,Sharable discrete definition,1700,4044,successful,40,US,USD,7/15/2020,7/29/2021,cat04,scat04
2402,2740,Butler-Barr,User-friendly next generation core,39400,192292,successful,2289,IT,EUR,12/8/2021,1/1/2022,cat04,scat04
761,1907,"Wilson, Jefferson and Anderson",Profit-focused empowering system engine,3000,6722,successful,65,US,USD,12/17/2020,7/3/2021,cat04,scat04
1724,1831,Davis-Gardner,Synergistic dynamic utilization,7200,3301,failed,37,US,USD,4/21/2020,4/24/2021,cat04,scat04
443,5177,Turner-Terrell,Polarized tertiary function,5500,11952,successful,184,GB,GBP,10/14/2020,6/6/2021,cat04,scat04
974,6179,"Hall, Buchanan and Benton",Configurable fault-tolerant structure,3500,3930,successful,85,US,USD,8/5/2021,1/2/2022,cat04,scat04
534,2917,"Lowery, Hayden and Cruz",Digitized 24/7 budgetary management,7900,5729,failed,112,US,USD,6/3/2021,6/18/2021,cat04,scat04
2046,1486,Espinoza Group,Implemented tangible support,73000,175015,successful,1902,US,USD,1/29/2021,7/16/2021,cat04,scat04
2614,3735,"Davis, Crawford and Lopez",Reactive radical framework,6200,11280,successful,105,US,USD,12/26/2020,4/22/2021,cat04,scat04
2652,3838,"Richards, Stevens and Fleming",Object-based full-range knowledge user,6100,10012,successful,132,US,USD,2/11/2021,6/13/2021,cat04,scat04
1303,2430,Brown Ltd,Enhanced composite contingency,103200,1690,failed,21,US,USD,9/8/2020,1/11/2021,cat04,scat04
333,2480,Luna-Horne,Profound exuding pricing structure,43000,5615,failed,78,US,USD,5/18/2020,5/17/2021,cat04,scat04
1722,3431,Allen Inc,Horizontal optimizing model,9600,6205,failed,67,AU,AUD,3/14/2021,6/20/2021,cat04,scat04
878,1742,"Hall, Holmes and Walker",Public-key bandwidth-monitored intranet,153700,15238,failed,181,US,USD,2/17/2021,6/5/2021,cat04,scat04
2968,4628,Smith-Powell,Upgradable clear-thinking hardware,3600,961,failed,13,US,USD,9/9/2021,10/21/2021,cat04,scat04
513,2385,"Williams, Orozco and Gomez",Persistent content-based methodology,100,5,failed,1,US,USD,4/22/2021,8/20/2021,cat04,scat04
960,2213,Moss-Obrien,Function-based next generation emulation,700,7763,successful,80,US,USD,4/20/2021,5/15/2021,cat04,scat04
3149,5188,"Riley, Cohen and Goodman",Profound mission-critical function,9800,12434,successful,131,US,USD,8/17/2020,4/6/2021,cat04,scat04
2566,3418,"Peck, Higgins and Smith",Devolved disintermediate encryption,3700,13164,successful,155,US,USD,4/25/2020,3/28/2021,cat04,scat04
3087,5637,Davis and Sons,Seamless solution-oriented capacity,1700,13468,successful,245,US,USD,10/8/2020,8/23/2021,cat04,scat04
965,3530,Lopez-King,Multi-lateral radical solution,7900,8550,successful,93,US,USD,4/25/2021,9/11/2021,cat04,scat04
2019,3731,Glover-Nelson,Inverse context-sensitive info-mediaries,94900,57659,failed,594,US,USD,4/10/2021,5/18/2021,cat04,scat04
2494,3219,"Herrera, Bennett and Silva",Programmable multi-state algorithm,121100,26176,failed,252,US,USD,7/30/2020,5/4/2021,cat04,scat04
1498,2392,Ayala Group,Right-sized maximized migration,5400,8366,successful,135,US,USD,7/22/2020,8/7/2021,cat04,scat04
356,5103,"Huerta, Roberts and Dickerson",Self-enabling value-added artificial intelligence,4000,12886,successful,140,US,USD,2/28/2021,8/8/2021,cat04,scat04
488,3992,"Williams, Martin and Meyer",Innovative well-modulated capability,60200,86244,successful,1015,GB,GBP,7/17/2020,3/3/2021,cat04,scat04
2316,2442,Lewis-Jacobson,Exclusive system-worthy Graphic Interface,6500,9910,successful,381,US,USD,4/14/2021,5/29/2021,cat04,scat04
2031,2913,Butler LLC,Future-proofed upward-trending migration,6600,4814,failed,112,US,USD,10/15/2021,11/30/2021,cat04,scat04
1627,1631,Ball LLC,Right-sized full-range throughput,7600,4603,canceled,139,IT,EUR,11/6/2021,12/10/2021,cat04,scat04
1894,4073,"Ortiz, Coleman and Mitchell",Operative upward-trending algorithm,5200,1090,failed,18,GB,GBP,7/31/2020,5/11/2021,cat05,scat05
1825,4568,Gray-Jenkins,Devolved next generation adapter,4500,14942,successful,142,GB,GBP,7/23/2021,9/12/2021,cat05,scat05
1173,1830,Jackson PLC,Ergonomic 6thgeneration success,101000,87676,failed,2307,IT,EUR,2/21/2021,11/26/2021,cat05,scat05
1546,2623,Maldonado and Sons,Reverse-engineered asynchronous archive,9300,14025,successful,165,US,USD,1/26/2021,12/10/2021,cat05,scat05
682,4327,Sanchez LLC,Stand-alone system-worthy standardization,900,1017,successful,27,US,USD,8/6/2021,9/5/2021,cat05,scat05
2015,3713,Decker Inc,Universal encompassing implementation,1500,8929,successful,83,US,USD,10/14/2020,7/23/2021,cat05,scat05
283,2389,Clark and Sons,Reverse-engineered full-range Internet solution,5000,10748,successful,154,US,USD,7/27/2021,11/1/2021,cat05,scat05
2660,5141,Caldwell LLC,Secured executive concept,99500,89288,failed,940,CH,CHF,7/23/2021,7/28/2021,cat05,scat05
321,3522,Bautista-Cross,Fully-configurable coherent Internet solution,5500,12274,successful,186,US,USD,10/18/2020,5/5/2021,cat05,scat05
1879,1334,Nixon Inc,Centralized national firmware,800,663,failed,26,US,USD,9/4/2020,4/16/2021,cat05,scat05
225,4721,Jackson Inc,Mandatory multi-tasking encryption,196900,199110,successful,2053,US,USD,12/7/2020,8/21/2021,cat05,scat05
968,3768,Warren Ltd,Distributed system-worthy application,194500,41212,live,808,AU,AUD,6/7/2021,9/21/2021,cat05,scat05
1257,1639,Brown-Mckee,Networked optimal productivity,1500,2708,successful,48,US,USD,3/23/2021,1/10/2022,cat05,scat05
3111,5149,"Wilson, Hall and Osborne",Advanced global data-warehouse,168600,91722,failed,908,US,USD,11/18/2020,8/16/2021,cat05,scat05
1532,2153,Wong-Walker,Multi-channeled disintermediate policy,900,12102,successful,295,US,USD,6/8/2021,9/4/2021,cat05,scat05
1077,2767,Peterson PLC,User-friendly discrete benchmark,2100,11469,successful,142,US,USD,2/3/2021,4/10/2021,cat05,scat05
3014,5124,Sanchez-Morgan,Realigned upward-trending strategy,1400,4126,successful,133,US,USD,6/4/2020,4/11/2021,cat05,scat05
2665,2097,"Cole, Smith and Wood",Integrated zero-defect help-desk,8900,2148,failed,26,GB,GBP,5/3/2021,1/25/2022,cat05,scat05
2726,4796,Thompson-Bates,Expanded encompassing open architecture,33700,62330,successful,1385,GB,GBP,1/5/2021,4/18/2021,cat05,scat05
42,5849,Brown Group,Profit-focused transitional capability,6100,7548,successful,80,DK,DKK,11/22/2020,4/6/2021,cat05,scat05
2976,1495,"Whitaker, Wallace and Daniels",Reactive directional capacity,5200,14394,successful,206,GB,GBP,7/5/2021,10/15/2021,cat05,scat05
56,2462,Green-Carr,Pre-emptive bifurcated artificial intelligence,900,14324,successful,169,US,USD,5/15/2021,12/2/2021,cat05,scat05
896,2280,Marshall Inc,Open-source multi-tasking data-warehouse,167400,22073,failed,441,US,USD,3/10/2021,4/6/2021,cat05,scat05
2905,1877,Fleming-Oliver,Managed stable function,178200,24882,failed,355,US,USD,2/10/2021,7/26/2021,cat05,scat05
1405,6108,"Baker, Collins and Smith",Reactive real-time software,114400,196779,successful,4799,US,USD,9/13/2021,12/16/2021,cat05,scat05
705,4427,Noble-Bailey,Customizable dynamic info-mediaries,800,3755,successful,34,US,USD,6/26/2020,4/21/2021,cat05,scat05
1533,2881,Lyons Inc,Balanced attitude-oriented parallelism,39300,71583,successful,645,US,USD,3/3/2020,3/10/2021,cat05,scat05
2906,2339,"Mahoney, Adams and Lucas",Cloned leadingedge utilization,9200,12129,successful,154,CA,CAD,5/4/2020,4/29/2021,cat05,scat05
197,5156,Stewart-Coleman,Customer-focused disintermediate toolset,134600,59007,failed,1439,US,USD,1/15/2021,3/9/2021,cat05,scat05
1739,4750,Jackson PLC,Quality-focused client-server core,163700,93963,failed,1999,CA,CAD,12/9/2020,4/7/2021,cat05,scat05
694,4852,"Potter, Harper and Everett",Decentralized composite paradigm,121400,65755,failed,792,US,USD,6/12/2020,7/9/2021,cat05,scat05
675,5734,"Lane, Ryan and Chapman",Switchable demand-driven help-desk,6300,5674,failed,105,US,USD,2/22/2021,4/1/2021,cat05,scat05
1929,3801,Hunt Group,Reverse-engineered executive emulation,163800,78743,failed,2072,US,USD,1/8/2021,4/13/2021,cat05,scat05
699,4474,Mccann-Le,Focused coherent methodology,153600,107743,failed,1796,US,USD,2/1/2021,7/20/2021,cat05,scat05
1068,1992,Murillo-Mcfarland,Synchronized client-driven projection,84400,98935,successful,1052,DK,DKK,10/10/2020,4/18/2021,cat05,scat05
306,5796,"Kelley, Stanton and Sanchez",Optional tangible pricing structure,3700,5107,successful,85,AU,AUD,3/29/2021,9/29/2021,cat05,scat05
1165,1373,Powell and Sons,Centralized clear-thinking conglomeration,18900,60934,successful,909,US,USD,10/17/2020,7/31/2021,cat05,scat05
1956,1879,"Avery, Brown and Parker",Exclusive intangible extranet,7900,5113,failed,102,US,USD,8/11/2020,6/25/2021,cat05,scat05
1131,3072,Smith-Ramos,Persevering optimizing Graphical User Interface,140300,5112,failed,82,DK,DKK,9/20/2020,6/27/2021,cat05,scat05
313,4561,Bailey and Sons,Grass-roots dynamic emulation,120700,57010,failed,750,GB,GBP,6/19/2021,1/3/2022,cat05,scat05
800,5201,Park-Goodman,Customer-focused impactful extranet,5100,12219,successful,272,US,USD,10/29/2020,3/25/2021,cat05,scat05
2084,5871,Walsh-Watts,Polarized actuating implementation,3600,8158,successful,190,US,USD,10/5/2021,11/24/2021,cat05,scat05
337,3041,"Ray, Li and Li",Front-line disintermediate hub,5000,7119,successful,237,US,USD,2/4/2021,8/14/2021,cat05,scat05
2160,5864,"Barnes, Wilcox and Riley",Reverse-engineered well-modulated ability,5600,13868,successful,555,US,USD,2/21/2021,1/2/2022,cat05,scat05
1840,3999,Thomas-Simmons,Proactive 24hour frame,48500,75906,successful,3036,US,USD,4/10/2021,7/20/2021,cat05,scat05
550,4849,Smith-Nguyen,Advanced intermediate Graphic Interface,9700,4932,failed,67,AU,AUD,1/18/2021,6/12/2021,cat05,scat05
1052,5461,Williams and Sons,Public-key bottom-line algorithm,140800,88536,failed,2108,CH,CHF,7/12/2020,3/27/2021,cat05,scat05
1485,5946,Alvarez-Andrews,Extended impactful secured line,4900,14273,successful,210,US,USD,1/8/2021,11/9/2021,cat05,scat05
2267,4508,Pierce-Ramirez,Organized scalable initiative,7700,14644,successful,157,US,USD,9/19/2021,11/1/2021,cat05,scat05
398,5096,Rodriguez-Hansen,Intuitive cohesive groupware,8800,8747,canceled,94,US,USD,9/15/2021,10/26/2021,cat05,scat05
1024,5443,"Williams, Price and Hurley",Synchronized demand-driven infrastructure,3000,7758,successful,165,CA,CAD,12/13/2020,8/15/2021,cat05,scat05
2029,2165,Collins-Martinez,Progressive grid-enabled website,8400,10770,successful,199,IT,EUR,10/4/2020,7/20/2021,cat05,scat05
2736,2125,Davis-Gonzalez,Balanced regional flexibility,179100,93991,failed,1221,US,USD,5/11/2020,6/1/2021,cat05,scat05
663,6141,Hayes Group,Implemented even-keeled standardization,5500,8964,successful,191,US,USD,10/11/2020,7/4/2021,cat05,scat05
2638,5245,"Tapia, Sandoval and Hurley",Cloned fresh-thinking model,171000,84891,canceled,976,US,USD,11/8/2021,1/26/2022,cat05,scat05
1876,2190,Smith-Hill,Integrated holistic paradigm,9400,5918,canceled,160,US,USD,5/9/2021,6/18/2021,cat05,scat05
1847,2243,Cummings-Hayes,Virtual multi-tasking core,145500,101987,canceled,2266,US,USD,7/20/2020,7/24/2021,cat05,scat05
1521,3336,Freeman-French,Multi-layered optimal application,7200,6115,failed,75,US,USD,2/21/2020,2/23/2021,cat05,scat05
2780,3305,Beck-Weber,Business-focused full-range core,129100,188404,successful,2326,US,USD,6/22/2021,12/17/2021,cat05,scat05
3184,6191,Wilson Group,Ameliorated foreground focus group,6200,13441,successful,480,US,USD,7/18/2020,3/28/2021,cat05,scat05
2340,1326,Green Ltd,Monitored empowering installation,5200,13838,successful,220,US,USD,7/11/2020,8/2/2021,cat05,scat07
1950,6159,Kim Ltd,Assimilated hybrid intranet,6300,5629,failed,55,US,USD,11/14/2020,4/9/2021,cat05,scat07
118,2003,"Reeves, Thompson and Richardson",Proactive composite alliance,131800,147936,successful,1396,US,USD,4/12/2020,4/9/2021,cat05,scat07
2871,5881,Mitchell and Sons,Synergized intangible challenge,125500,188628,successful,1965,DK,DKK,3/16/2021,3/25/2021,cat05,scat07
2309,1918,Smith-Jones,Reverse-engineered static concept,8800,12356,successful,209,US,USD,10/14/2021,12/24/2021,cat05,scat07
1459,2157,"Luna, Anderson and Fox",Secured directional encryption,9600,14925,successful,533,DK,DKK,10/10/2020,7/13/2021,cat05,scat07
565,3149,Briggs PLC,Distributed context-sensitive flexibility,82800,2721,canceled,58,US,USD,3/23/2021,4/14/2021,cat05,scat07
593,2444,Perry and Sons,Business-focused logistical framework,54700,163118,successful,1989,US,USD,3/14/2021,6/2/2021,cat05,scat07
2965,6207,"Rogers, Jacobs and Jackson",Upgradable multi-state instruction set,121500,108161,failed,1335,CA,CAD,9/3/2020,2/24/2021,cat05,scat07
476,5580,"Taylor, Cisneros and Romero",Open-source neutral task-force,157600,23159,failed,331,GB,GBP,4/6/2021,8/9/2021,cat05,scat07
1159,5942,Holmes PLC,Digitized local info-mediaries,46100,77012,successful,1604,AU,AUD,8/11/2020,9/7/2021,cat05,scat07
1383,1592,Morris Group,Realigned impactful artificial intelligence,4800,3045,failed,31,US,USD,2/14/2021,5/9/2021,cat05,scat07
47,2344,Woods Inc,Upgradable upward-trending portal,4000,1763,failed,39,US,USD,11/17/2021,12/9/2021,cat05,scat07
1103,5995,Terry-Salinas,Networked secondary structure,98800,139354,successful,2080,US,USD,3/21/2020,5/13/2021,cat05,scat07
2099,5022,Olsen-Ryan,Assimilated neutral utilization,5600,10328,successful,159,US,USD,7/13/2020,5/4/2021,cat05,scat07
2208,5991,Collins LLC,Decentralized 4thgeneration time-frame,25500,45983,successful,460,US,USD,4/14/2021,12/7/2021,cat05,scat07
1060,4020,"Best, Miller and Thomas",Re-engineered mobile task-force,7800,9289,successful,131,AU,AUD,6/6/2021,7/21/2021,cat05,scat07
2775,6028,Wilson Ltd,Function-based multi-state software,7600,11061,successful,369,US,USD,4/1/2021,11/7/2021,cat05,scat07
458,2790,"Clark, Mccormick and Mendoza",Self-enabling didactic orchestration,89100,13385,failed,243,US,USD,5/23/2021,6/25/2021,cat05,scat07
141,4033,Hardin-Dixon,Focused solution-oriented matrix,1300,12597,successful,156,US,USD,6/20/2021,1/31/2022,cat05,scat07
284,1261,Becker-Scott,Managed optimizing archive,7900,7875,failed,183,US,USD,12/23/2021,12/26/2021,cat05,scat07
2882,1979,Barnes-Williams,Upgradable explicit forecast,8600,4832,live,45,US,USD,3/2/2021,12/2/2021,cat05,scat07
2773,2122,Rodriguez-Patterson,Inverse static standardization,99500,17879,canceled,215,US,USD,2/27/2021,11/23/2021,cat05,scat07
514,4506,King Inc,Ergonomic dedicated focus group,7400,6245,failed,56,US,USD,12/23/2020,9/26/2021,cat05,scat07
52,3016,"Moore, Cook and Wright",Visionary maximized Local Area Network,7300,11579,successful,168,US,USD,3/19/2021,5/17/2021,cat05,scat07
1071,3272,Moore Group,Multi-lateral object-oriented open system,5600,10397,successful,122,US,USD,12/9/2021,2/2/2022,cat05,scat07
665,1375,Callahan-Gilbert,Profit-focused motivating function,1400,5696,successful,114,US,USD,5/20/2020,3/6/2021,cat05,scat07
526,4014,Brooks-Rodriguez,Implemented intangible instruction set,5100,5421,successful,164,US,USD,2/19/2021,4/9/2021,cat05,scat07
3042,3199,Vasquez Inc,Stand-alone asynchronous functionalities,7100,1022,failed,31,US,USD,12/2/2020,7/2/2021,cat05,scat07
746,2184,Harmon-Madden,Adaptive holistic hub,700,8262,successful,76,US,USD,10/4/2020,7/30/2021,cat05,scat07
1935,2170,"Miranda, Martinez and Lowery",Innovative actuating artificial intelligence,2300,6134,successful,82,AU,AUD,9/30/2020,3/29/2021,cat05,scat07
1443,1478,"Cole, Salazar and Moreno",Robust motivating orchestration,3200,10831,successful,172,US,USD,2/1/2020,2/8/2021,cat05,scat07
1715,6163,Brown-Williams,Multi-channeled responsive product,161900,38376,failed,526,US,USD,6/8/2020,4/7/2021,cat05,scat07
1524,1889,Sanchez-Parsons,Reduced bifurcated pricing structure,1800,14310,successful,179,US,USD,8/26/2020,8/5/2021,cat05,scat07
218,5912,Rivera-Pearson,Re-engineered asymmetric challenge,70200,35536,failed,523,AU,AUD,2/21/2021,3/13/2021,cat05,scat07
1561,2537,Ortiz-Roberts,Devolved foreground customer loyalty,7800,6839,failed,64,US,USD,6/9/2021,6/18/2021,cat05,scat07
439,2118,Morrow Inc,Networked global migration,3100,13223,successful,132,US,USD,6/14/2020,2/9/2021,cat05,scat07
2550,3234,Cochran-Nguyen,Seamless 4thgeneration methodology,84600,134845,successful,1249,US,USD,4/12/2020,3/24/2021,cat05,scat011
2303,3842,Clark-Cooke,Down-sized analyzing challenge,9000,14455,successful,129,US,USD,10/28/2020,2/15/2021,cat05,scat011
2656,3032,"Hampton, Lewis and Ray",Seamless coherent parallelism,600,4022,successful,54,US,USD,7/27/2021,11/30/2021,cat05,scat011
1903,3238,Acevedo-Huffman,Pre-emptive impactful model,9500,4460,failed,56,US,USD,6/17/2021,8/27/2021,cat05,scat011
1400,2059,Huang-Henderson,Stand-alone mobile customer loyalty,41700,138497,successful,1539,US,USD,8/30/2020,8/4/2021,cat05,scat011
905,5238,Pineda Group,Exclusive real-time protocol,137900,165352,successful,2468,US,USD,5/12/2021,10/18/2021,cat05,scat011
2712,2578,"Reid, Rivera and Perry",Multi-lateral national adapter,3800,6000,successful,62,US,USD,10/15/2021,10/19/2021,cat05,scat011
296,4789,"Lee, Ali and Guzman",Polarized upward-trending Local Area Network,8600,3589,failed,92,US,USD,9/15/2020,2/23/2021,cat05,scat011
2435,2357,Ellison PLC,Re-contextualized tangible open architecture,9300,14822,successful,329,US,USD,3/15/2021,11/14/2021,cat05,scat011
1909,1235,Braun PLC,Function-based high-level infrastructure,2500,14536,successful,393,US,USD,7/6/2021,11/5/2021,cat05,scat011
135,3558,"Pham, Avila and Nash",Multi-channeled next generation architecture,7200,3326,failed,128,US,USD,5/27/2020,4/14/2021,cat05,scat011
684,1707,Salazar-Moon,Compatible needs-based architecture,4000,11948,successful,187,US,USD,9/3/2020,7/16/2021,cat05,scat011
1195,2842,Myers LLC,Reactive bottom-line open architecture,1700,12202,successful,123,IT,EUR,7/1/2020,4/6/2021,cat05,scat011
563,5318,Rush-Bowers,Persevering analyzing extranet,189500,117628,live,1089,US,USD,4/12/2021,12/26/2021,cat05,scat011
1620,1620,Mayer-Richmond,Progressive zero-defect capability,101400,47037,failed,747,US,USD,6/2/2021,6/30/2021,cat05,scat011
516,4998,Hansen Group,Centralized regional interface,8100,9969,successful,192,US,USD,5/21/2020,5/10/2021,cat05,scat011
2530,3111,Delgado-Hatfield,Up-sized composite success,100,4,failed,1,CA,CAD,12/14/2020,7/6/2021,cat05,scat011
1634,1424,Mckee-Hill,Cross-platform upward-trending parallelism,134300,145265,successful,2105,US,USD,3/28/2020,3/8/2021,cat05,scat011
2450,3244,Morales Group,Optimized bi-directional extranet,183800,1667,failed,54,US,USD,5/21/2021,1/7/2022,cat05,scat011
1598,4643,Ramirez Group,Open-architected uniform instruction set,8800,622,failed,10,US,USD,12/12/2020,6/28/2021,cat05,scat011
1281,6132,Rosario-Smith,Enterprise-wide intermediate portal,189200,188480,failed,6080,CA,CAD,5/16/2021,7/22/2021,cat05,scat011
670,3790,Hunt LLC,Re-engineered radical policy,20000,158832,successful,3177,US,USD,6/21/2021,2/7/2022,cat05,scat011
2254,1312,"Fischer, Fowler and Arnold",Extended multi-tasking definition,20100,47705,successful,589,IT,EUR,6/8/2021,1/21/2022,cat05,scat011
1813,5686,Hale-Hayes,Ameliorated client-driven open system,121600,188288,successful,4006,US,USD,1/5/2021,11/27/2021,cat05,scat011
30,2111,Yu and Sons,Adaptive context-sensitive architecture,6700,5569,failed,105,US,USD,9/28/2021,12/17/2021,cat05,scat011
1941,5685,Lamb-Sanders,Stand-alone reciprocal frame,197700,127591,failed,2604,DK,DKK,4/30/2021,12/26/2021,cat05,scat011
742,1905,Haynes-Williams,Seamless clear-thinking artificial intelligence,8700,10682,successful,116,US,USD,9/5/2020,4/25/2021,cat05,scat011
1294,3271,Martinez PLC,Cloned actuating architecture,194900,68137,canceled,614,US,USD,7/13/2020,6/20/2021,cat05,scat011
2862,4178,Moss-Guzman,Cross-platform optimizing website,1300,10243,successful,174,CH,CHF,9/8/2020,2/13/2021,cat05,scat011
422,3275,Williams and Sons,Centralized asymmetric framework,5100,10981,successful,161,US,USD,3/7/2021,6/15/2021,cat05,scat011
1589,5713,"Peterson, Fletcher and Sanchez",Multi-channeled bi-directional moratorium,6700,12939,successful,127,AU,AUD,10/7/2021,11/16/2021,cat05,scat011
3138,3339,Joyce PLC,Synchronized directional capability,3600,3174,live,31,US,USD,9/25/2020,5/18/2021,cat05,scat011
531,5585,"Green, Murphy and Webb",Versatile directional project,5300,9676,successful,255,US,USD,9/3/2020,4/30/2021,cat05,scat011
877,4407,"Green, Robinson and Ho",De-engineered zero-defect open system,1100,8081,successful,112,US,USD,7/15/2021,10/4/2021,cat05,scat011
1345,1941,"Johnson, Parker and Haynes",Focused 6thgeneration forecast,45900,150965,successful,1606,CH,CHF,11/6/2020,8/27/2021,cat05,scat013
320,4690,"Tran, Steele and Wilson",Profit-focused modular product,23300,98811,successful,1267,US,USD,7/10/2020,3/23/2021,cat05,scat013
1215,3607,Fox Group,Horizontal transitional paradigm,60200,138384,successful,1442,CA,CAD,6/12/2020,2/20/2021,cat05,scat013
817,2670,Price-Rodriguez,Adaptive logistical initiative,5700,12309,successful,397,GB,GBP,2/4/2021,4/26/2021,cat05,scat013
583,5261,"Mills, Frazier and Perez",Proactive attitude-oriented knowledge user,170400,160422,failed,2468,US,USD,5/30/2021,9/9/2021,cat05,scat013
1509,4121,"Ruiz, Richardson and Cole",Team-oriented static interface,7300,2946,failed,40,US,USD,10/28/2020,4/20/2021,cat05,scat013
2676,4620,Garcia Group,Persevering interactive matrix,191000,45831,canceled,595,US,USD,11/7/2020,3/15/2021,cat05,scat013
2021,4630,"Cline, Peterson and Lowery",Innovative static budgetary management,50500,16389,failed,191,US,USD,3/12/2021,10/24/2021,cat05,scat013
1473,3440,"Underwood, James and Jones",Triple-buffered holistic ability,900,6303,successful,89,US,USD,8/2/2020,3/16/2021,cat05,scat013
2729,3572,Wilson and Sons,Monitored grid-enabled model,3500,3295,failed,35,IT,EUR,5/16/2021,10/11/2021,cat05,scat013
495,5306,"Wang, Koch and Weaver",Digitized analyzing capacity,196700,174039,failed,3868,IT,EUR,8/1/2021,12/27/2021,cat05,scat013
1335,5122,Solomon PLC,Open-architected 24/7 infrastructure,3600,13950,successful,157,GB,GBP,5/31/2020,5/13/2021,cat05,scat013
499,1368,"Miranda, Gray and Hale",Programmable disintermediate matrices,5300,7413,successful,225,CH,CHF,8/30/2021,12/3/2021,cat05,scat013
2820,5370,Stevenson-Thompson,Automated static workforce,4200,14577,successful,150,US,USD,1/25/2021,2/21/2021,cat05,scat013
48,5636,Simmons-Villarreal,Customer-focused mobile Graphic Interface,3400,8089,successful,193,US,USD,6/26/2020,6/10/2021,cat05,scat013
2488,6033,Cooper Inc,Polarized discrete product,3600,2097,live,27,GB,GBP,11/13/2020,3/21/2021,cat05,scat013
1179,3599,Romero and Sons,Object-based client-server application,5200,3079,failed,60,US,USD,10/1/2020,6/12/2021,cat05,scat020
2300,5566,Chaney-Dennis,Business-focused 24hour groupware,4900,8523,successful,275,US,USD,6/18/2021,12/31/2021,cat05,scat020
2745,1873,Bailey PLC,Innovative actuating conglomeration,1000,718,failed,19,US,USD,4/28/2020,3/22/2021,cat05,scat020
2162,3904,Miles and Sons,Persistent attitude-oriented approach,3500,8842,successful,87,US,USD,6/11/2021,6/24/2021,cat05,scat020
213,4453,"Ross, Kelly and Brown",Virtual contextually-based circuit,8400,9076,successful,133,US,USD,7/20/2021,8/18/2021,cat05,scat020
3051,5481,Smith-Gonzalez,Polarized needs-based approach,5400,14743,successful,154,US,USD,3/30/2021,6/2/2021,cat05,scat020
1689,2987,Miller-Poole,Networked optimal adapter,102500,165954,successful,3131,US,USD,11/4/2020,3/8/2021,cat05,scat020
956,2431,Harrington-Harper,Self-enabling next generation algorithm,155200,37754,canceled,439,GB,GBP,8/13/2020,6/11/2021,cat05,scat020
596,4158,Santos-Young,Enhanced neutral ability,4000,14606,successful,142,US,USD,2/3/2021,7/14/2021,cat05,scat020
300,3753,"Harrison, Blackwell and Mendez",Synchronized 6thgeneration adapter,8300,3260,canceled,35,US,USD,7/10/2021,11/2/2021,cat05,scat020
1151,4391,"Taylor, Johnson and Hernandez",Polarized incremental portal,118200,92824,canceled,1658,US,USD,8/29/2021,9/24/2021,cat05,scat020
1484,2026,Mack Ltd,Reactive regional access,139000,158590,successful,2266,US,USD,1/14/2021,2/16/2021,cat05,scat020
1234,4547,"Bowen, Davies and Burns",Devolved client-server monitoring,2900,12449,successful,175,US,USD,1/18/2021,8/14/2021,cat05,scat020
